9.911896705627441406e+00,-4.053694725036621094e+00
1.066889095306396484e+01,4.239725589752197266e+00
1.223285961151123047e+01,-7.825906276702880859e-01
8.749437332153320312e+00,-4.011209487915039062e+00
9.362791061401367188e+00,-5.096113204956054688e+00
1.022990322113037109e+01,-9.038065075874328613e-01
9.466359138488769531e+00,3.185520470142364502e-01
1.063190078735351562e+01,-2.353584527969360352e+00
7.975731372833251953e+00,-3.327135562896728516e+00
1.022795391082763672e+01,1.177049875259399414e+00
9.710812568664550781e+00,-4.172656059265136719e+00
1.048624992370605469e+01,-2.984050273895263672e+00
9.495322227478027344e+00,-4.286192893981933594e+00
9.695862770080566406e+00,3.993465602397918701e-01
1.118921375274658203e+01,-1.477357268333435059e+00
8.137239456176757812e+00,-3.114180803298950195e+00
1.332411670684814453e+01,2.724289596080780029e-01
8.119958877563476562e+00,-2.956398725509643555e+00
1.104647159576416016e+01,2.557737112045288086e+00
1.314021205902099609e+01,-1.624963521957397461e+00
1.096141242980957031e+01,5.026882171630859375e+00
1.373387241363525391e+01,-6.110541224479675293e-01
9.173278808593750000e+00,1.674287557601928711e+00
1.157360458374023438e+01,-1.640664458274841309e+00
1.021946334838867188e+01,3.593558549880981445e+00
1.055732345581054688e+01,-1.870436668395996094e+00
9.384202003479003906e+00,-3.854322910308837891e+00
1.035949707031250000e+01,1.103254079818725586e+00
8.980116844177246094e+00,-3.982353925704956055e+00
1.375046634674072266e+01,-1.169063210487365723e+00
1.000074958801269531e+01,5.211484432220458984e-01
1.065493965148925781e+01,4.081286430358886719e+00
1.379344081878662109e+01,1.107494235038757324e-01
1.018091106414794922e+01,4.248627662658691406e+00
1.021401977539062500e+01,1.259296417236328125e+00
1.359104824066162109e+01,-1.684828042984008789e+00
1.003978443145751953e+01,-3.214643478393554688e+00
1.013098144531250000e+01,-1.613523006439208984e+00
1.365075683593750000e+01,-1.315849065780639648e+00
8.566817283630371094e+00,1.045557141304016113e+00
1.061708927154541016e+01,-3.620807647705078125e+00
1.120331001281738281e+01,2.735891819000244141e+00
8.217711448669433594e+00,-5.030708789825439453e+00
9.761456489562988281e+00,-3.794239044189453125e+00
1.389688587188720703e+01,-8.113883733749389648e-01
1.100994014739990234e+01,-1.340285301208496094e+00
1.321371746063232422e+01,-1.715629458427429199e+00
1.099958896636962891e+01,5.113454818725585938e+00
8.472029685974121094e+00,-2.911529779434204102e+00
1.091189384460449219e+01,-1.069561004638671875e+00
1.355541324615478516e+01,-1.495723009109497070e+00
9.944038391113281250e+00,3.789839148521423340e-01
1.087726306915283203e+01,-5.978719592094421387e-01
1.042269802093505859e+01,5.121749877929687500e+00
9.580476760864257812e+00,5.884575843811035156e-01
1.302670955657958984e+01,2.699295580387115479e-01
9.985246658325195312e+00,2.645152568817138672e+00
1.077389526367187500e+01,-1.698668599128723145e+00
8.535884857177734375e+00,-4.715106010437011719e+00
9.538901329040527344e+00,-4.640623569488525391e+00
1.370205211639404297e+01,-1.067290067672729492e+00
1.346127605438232422e+01,-5.638274550437927246e-01
1.067891025543212891e+01,3.922858476638793945e+00
8.564071655273437500e+00,-2.725851297378540039e+00
1.319113922119140625e+01,-1.726167559623718262e+00
9.889213562011718750e+00,-9.241219162940979004e-01
9.887880325317382812e+00,-4.349345684051513672e+00
1.024001502990722656e+01,-6.313368320465087891e+00
1.369053554534912109e+01,-8.264080882072448730e-01
8.967095375061035156e+00,-3.969870567321777344e+00
8.514479637145996094e+00,-4.434563159942626953e+00
